Url;Size;YardSize;Price;District;Floor;TotalFloors;Type;BuildingType;Year
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164673142958618&slink=7ycocu&f1=2;80;0;125000;град София, Горна баня;1;4;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164605209738921&slink=7ycocu&f1=2;80;0;125000;град София, Горна баня;1;4;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162823359920817&slink=7ycocu&f1=2;80;0;150000;град София, Гоце Делчев;9;10;2-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164545097469207&slink=7ycocu&f1=2;80;0;83000;град София, гр. Банкя;2;3;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164491784138611&slink=7ycocu&f1=2;80;0;284960;град София, Докторски паметник;4;5;2-СТАЕН;Тухла;1954
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164827443617417&slink=7ycocu&f1=2;80;0;134000;град София, Драгалевци;2;3;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164604969742284&slink=7ycocu&f1=2;80;0;149000;град София, Драгалевци;2;4;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164935082653216&slink=7ycocu&f1=2;80;0;157900;град София, Драгалевци;2;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164975763314011&slink=7ycocu&f1=2;80;0;103764;град София, Дружба 2;6;7;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163698572920152&slink=7ycocu&f1=2;80;0;110300;град София, Дружба 2;2;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164380256543640&slink=7ycocu&f1=2;80;0;150000;град София, Зона Б-18;15;20;2-СТАЕН;ЕПК;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164543646291595&slink=7ycocu&f1=2;80;0;237000;град София, Иван Вазов;2;6;2-СТАЕН;Тухла;2001
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164751489050003&slink=7ycocu&f1=2;80;0;180000;град София, Изток;10;17;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161303671761232&slink=7ycocu&f1=2;80;0;225000;град София, Изток;6;7;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164976865832641&slink=7ycocu&f1=2;80;0;225000;град София, Изток;6;7;2-СТАЕН;Тухла;2009
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164016801252958&slink=7ycocu&f1=2;80;0;132000;град София, Илинден;3;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163914816544568&slink=7ycocu&f1=2;80;0;116000;град София, Карпузица;4;7;2-СТАЕН;Тухла;2017
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164736709562275&slink=7ycocu&f1=2;80;0;120000;град София, Красна поляна 2;8;8;2-СТАЕН;Панел;1989
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163169662422713&slink=7ycocu&f1=2;80;0;120000;град София, Красна поляна 2;8;8;2-СТАЕН;Панел;1976
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153283830879386&slink=7ycocu&f1=2;80;0;120000;град София, Красна поляна 2;8;8;2-СТАЕН;Панел;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165001766747410&slink=7ycocu&f1=2;80;0;165000;град София, Красно село;7;14;2-СТАЕН;ЕПК;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163844149794667&slink=7ycocu&f1=2;80;0;117200;град София, Кръстова вада;3;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164294672676280&slink=7ycocu&f1=2;80;0;120660;град София, Кръстова вада;3;4;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164400060049654&slink=7ycocu&f1=2;80;0;123990;град София, Кръстова вада;3;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163655457177854&slink=7ycocu&f1=2;80;0;132000;град София, Кръстова вада;5;6;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164577750191503&slink=7ycocu&f1=2;80;0;151350;град София, Кръстова вада;2;5;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163516352077796&slink=7ycocu&f1=2;80;0;0;град София, Кръстова вада;5;17;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161190656504021&slink=7ycocu&f1=3;80;0;134434;град София, Лозенец;2;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163717519651574&slink=7ycocu&f1=3;80;0;88000;град София, Люлин 2;3;16;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163152849646614&slink=7ycocu&f1=3;80;0;88000;град София, Люлин 2;3;16;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163818049639279&slink=7ycocu&f1=3;80;0;116058;град София, м-т Гърдова глава;4;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163895732805468&slink=7ycocu&f1=3;80;0;125840;град София, м-т Гърдова глава;3;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164975400177480&slink=7ycocu&f1=3;80;0;130000;град София, м-т Гърдова глава;5;5;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164751260929142&slink=7ycocu&f1=3;80;0;71987;град София, Малинова долина;1;4;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164753077824864&slink=7ycocu&f1=3;80;0;93525;град София, Малинова долина;1;4;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165046431115459&slink=7ycocu&f1=3;80;0;95500;град София, Малинова долина;3;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165046419989993&slink=7ycocu&f1=3;80;0;95500;град София, Малинова долина;3;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165046363153569&slink=7ycocu&f1=3;80;0;95500;град София, Малинова долина;2;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165046351377514&slink=7ycocu&f1=3;80;0;95500;град София, Малинова долина;2;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165053670602550&slink=7ycocu&f1=3;80;0;95700;град София, Малинова долина;3;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165053652697262&slink=7ycocu&f1=3;80;0;95700;град София, Малинова долина;3;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165053315124310&slink=7ycocu&f1=3;80;0;95700;град София, Малинова долина;2;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165053252422589&slink=7ycocu&f1=3;80;0;95700;град София, Малинова долина;2;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163964410794448&slink=7ycocu&f1=3;80;0;96720;град София, Малинова долина;3;4;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163663873651183&slink=7ycocu&f1=3;80;0;102265;град София, Малинова долина;0;0;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162514419442967&slink=7ycocu&f1=3;80;0;108140;град София, Малинова долина;2;4;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164880108852632&slink=7ycocu&f1=3;80;0;110537;град София, Малинова долина;1;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161778998257569&slink=7ycocu&f1=3;80;0;110537;град София, Малинова долина;1;5;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164431992021208&slink=7ycocu&f1=3;80;0;111110;град София, Малинова долина;3;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164622020492194&slink=7ycocu&f1=3;80;0;128000;град София, Малинова долина;6;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164616527560114&slink=7ycocu&f1=3;80;0;128000;град София, Малинова долина;6;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164605152976853&slink=7ycocu&f1=3;80;0;130000;град София, Малинова долина;6;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165028471058701&slink=7ycocu&f1=3;80;0;140000;град София, Малинова долина;6;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163958281433173&slink=7ycocu&f1=3;80;0;140000;град София, Малинова долина;6;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165002188361062&slink=7ycocu&f1=3;80;0;107700;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164431856276058&slink=7ycocu&f1=3;80;0;113000;град София, Манастирски ливади;6;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164804157607453&slink=7ycocu&f1=3;80;0;113000;град София, Манастирски ливади;6;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164440244520297&slink=7ycocu&f1=3;80;0;113000;град София, Манастирски ливади;6;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164337407713115&slink=7ycocu&f1=3;80;0;113000;град София, Манастирски ливади;6;7;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164484029713102&slink=7ycocu&f1=3;80;0;113000;град София, Манастирски ливади;6;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164312216382434&slink=7ycocu&f1=3;80;0;113000;град София, Манастирски ливади;6;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164154457161471&slink=7ycocu&f1=3;80;0;126700;град София, Манастирски ливади;3;4;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164884230294086&slink=7ycocu&f1=3;80;0;158500;град София, Манастирски ливади;4;8;2-СТАЕН;Тухла;2009
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164674273767016&slink=7ycocu&f1=3;80;0;171990;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164821407009377&slink=7ycocu&f1=3;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164992790188527&slink=7ycocu&f1=3;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164733932683881&slink=7ycocu&f1=3;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164647400458037&slink=7ycocu&f1=4;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164691069373905&slink=7ycocu&f1=4;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164675025147378&slink=7ycocu&f1=4;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164647613952954&slink=7ycocu&f1=4;80;0;172000;град София, Манастирски ливади;5;7;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164673084662331&slink=7ycocu&f1=4;80;0;172000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164983779374015&slink=7ycocu&f1=4;80;0;174000;град София, Манастирски ливади;9;9;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164862594263267&slink=7ycocu&f1=4;80;0;176000;град София, Манастирски ливади;5;6;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164546256053980&slink=7ycocu&f1=4;80;0;189600;град София, Манастирски ливади;2;4;2-СТАЕН;Тухла;2007
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164519492090090&slink=7ycocu&f1=4;80;0;189600;град София, Манастирски ливади;2;5;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164793874776959&slink=7ycocu&f1=4;80;0;189600;град София, Манастирски ливади;1;4;2-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164674078855266&slink=7ycocu&f1=4;80;0;189600;град София, Манастирски ливади;2;8;2-СТАЕН;Тухла;2008
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164848279849762&slink=7ycocu&f1=4;80;0;143000;град София, Младост 2;2;6;2-СТАЕН;Тухла;2005
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164361941127602&slink=7ycocu&f1=4;80;0;150000;град София, Младост 2;2;7;2-СТАЕН;Тухла;2012
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165035965191807&slink=7ycocu&f1=4;80;0;135000;град София, Младост 3;4;7;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164873649443880&slink=7ycocu&f1=4;80;0;295000;град София, Оборище;2;6;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165087096172526&slink=7ycocu&f1=4;80;0;399950;град София, Оборище;4;6;2-СТАЕН;Тухла;2014
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164314162627505&slink=7ycocu&f1=4;80;0;104338;град София, Овча купел;4;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164665793084596&slink=7ycocu&f1=4;80;0;104338;град София, Овча купел;5;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164314163517360&slink=7ycocu&f1=4;80;0;104559;град София, Овча купел;4;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164154733672912&slink=7ycocu&f1=4;80;0;108351;град София, Овча купел;4;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164797379897659&slink=7ycocu&f1=4;80;0;108351;град София, Овча купел;4;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164862339574012&slink=7ycocu&f1=4;80;0;108581;град София, Овча купел;4;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164573132634367&slink=7ycocu&f1=4;80;0;110000;град София, Овча купел;2;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164868159561163&slink=7ycocu&f1=4;80;0;112364;град София, Овча купел;5;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163759472211338&slink=7ycocu&f1=4;80;0;112364;град София, Овча купел;2;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164260249264952&slink=7ycocu&f1=4;80;0;112574;град София, Овча купел;5;6;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163367859887001&slink=7ycocu&f1=4;80;0;115000;град София, Овча купел;3;7;2-СТАЕН;Тухла;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164743899775346&slink=7ycocu&f1=4;80;0;120000;град София, Овча купел;3;7;2-СТАЕН;Тухла;1985
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164968020104336&slink=7ycocu&f1=4;80;0;136800;град София, Подуяне;6;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164965994425786&slink=7ycocu&f1=4;80;0;136800;град София, Подуяне;6;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164733736724306&slink=7ycocu&f1=4;80;0;295000;град София, Подуяне;2;6;2-СТАЕН;Тухла;2010
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164502640707270&slink=7ycocu&f1=4;80;0;173990;град София, Стрелбище;7;7;2-СТАЕН;Тухла;1999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161916458754547&slink=7ycocu&f1=4;80;0;200000;град София, Стрелбище;2;8;2-СТАЕН;Тухла;1975
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161910061191635&slink=7ycocu&f1=4;80;0;200000;град София, Стрелбище;2;8;2-СТАЕН;Тухла;1975
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164862879274752&slink=7ycocu&f1=4;80;0;93500;град София, Студентски град;5;7;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164552774189628&slink=7ycocu&f1=4;80;0;98000;град София, Студентски град;5;6;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164181127299734&slink=7ycocu&f1=4;80;0;101402;град София, Студентски град;2;7;2-СТАЕН;Тухла;2024
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162849721368405&slink=7ycocu&f1=4;80;0;108000;град София, Студентски град;7;9;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164750901982429&slink=7ycocu&f1=4;80;0;110537;град София, Студентски град;2;6;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164188392374264&slink=7ycocu&f1=4;80;0;112500;град София, Студентски град;2;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163818692313423&slink=7ycocu&f1=5;80;0;114999;град София, Студентски град;7;8;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165035726302925&slink=7ycocu&f1=5;80;0;127700;град София, Студентски град;2;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164500667041596&slink=7ycocu&f1=5;80;0;120000;град София, Сухата река;6;8;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163827257180921&slink=7ycocu&f1=5;80;0;120200;град София, Сухата река;6;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160396707584479&slink=7ycocu&f1=5;80;0;130000;град София, Сухата река;8;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165087167398802&slink=7ycocu&f1=5;80;0;136800;град София, Сухата река;6;8;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164967950778397&slink=7ycocu&f1=5;80;0;136800;град София, Сухата река;6;8;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164839320980062&slink=7ycocu&f1=5;80;0;169113;град София, Сухата река;6;8;2-СТАЕН;Тухла;2021
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163585816346539&slink=7ycocu&f1=5;80;0;189990;град София, Хиподрума;3;7;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162123890832523&slink=7ycocu&f1=5;80;0;133846;град София, Хладилника;2;6;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162686029454400&slink=7ycocu&f1=5;80;0;134434;град София, Хладилника;2;6;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162123904265320&slink=7ycocu&f1=5;80;0;148186;град София, Хладилника;3;6;2-СТАЕН;Тухла;2020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164208180262284&slink=7ycocu&f1=5;80;0;99900;град София, Център;3;4;2-СТАЕН;Тухла;1908
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163341981161049&slink=7ycocu&f1=5;80;0;109738;град София, Център;2;6;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164546979160398&slink=7ycocu&f1=5;80;0;109990;град София, Център;2;7;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163430253199473&slink=7ycocu&f1=5;80;0;121666;град София, Център;3;7;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163335003871016&slink=7ycocu&f1=5;80;0;125000;град София, Център;5;5;2-СТАЕН;Тухла;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164258337054256&slink=7ycocu&f1=5;80;0;129000;град София, Център;3;4;2-СТАЕН;Тухла;1908
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163033715819176&slink=7ycocu&f1=5;80;0;136184;град София, Център;7;7;2-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163514774798268&slink=7ycocu&f1=5;80;0;136184;град София, Център;7;7;2-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163429980292346&slink=7ycocu&f1=5;80;0;150640;град София, Център;3;7;2-СТАЕН;Тухла;2023
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b133741241746049&slink=7ycocu&f1=5;80;0;155000;град София, Център;4;4;2-СТАЕН;Тухла;1963
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164854762028804&slink=7ycocu&f1=5;80;0;175000;град София, Център;3;5;2-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164849848286481&slink=7ycocu&f1=5;80;0;175000;град София, Център;3;5;2-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164725502617006&slink=7ycocu&f1=5;80;0;184000;град София, Център;8;8;2-СТАЕН;Тухла;2000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164864551943416&slink=7ycocu&f1=5;80;0;350000;град София, Център;3;5;2-СТАЕН;Тухла;1950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165046671660776&slink=7ycocu&f1=5;80;0;133000;град София, Борово;0;0;3-СТАЕН;Панел;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163634782398111&slink=7ycocu&f1=5;80;0;135000;град София, Бъкстон;8;8;3-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165000688103578&slink=7ycocu&f1=5;80;0;137360;град София, Витоша;2;7;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164674093241397&slink=7ycocu&f1=5;80;0;140550;град София, Витоша;3;5;3-СТАЕН;Тухла;2022
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163705918318797&slink=7ycocu&f1=5;80;0;144000;град София, Витоша;3;13;3-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164321991952251&slink=7ycocu&f1=5;80;0;144000;град София, Витоша;3;13;3-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164915519162919&slink=7ycocu&f1=5;80;0;106990;град София, Връбница 1;1;9;3-СТАЕН;Панел;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164992512933747&slink=7ycocu&f1=5;80;0;112000;град София, Връбница 1;7;9;3-СТАЕН;Панел;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164622541801822&slink=7ycocu&f1=5;80;0;154500;град София, Гео Милев;3;4;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164241631861621&slink=7ycocu&f1=5;80;0;155000;град София, Гео Милев;3;4;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165054363451505&slink=7ycocu&f1=5;80;0;185000;град София, Гео Милев;3;3;3-СТАЕН;Тухла;1960
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164923119770553&slink=7ycocu&f1=5;80;0;185000;град София, Гео Милев;3;3;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164759322773160&slink=7ycocu&f1=5;80;0;185000;град София, Гео Милев;3;3;3-СТАЕН;Тухла;1962
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164725224447211&slink=7ycocu&f1=5;80;0;185000;град София, Гео Милев;3;3;3-СТАЕН;Тухла;1955
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164811350389362&slink=7ycocu&f1=6;80;0;160000;град София, Гоце Делчев;3;6;3-СТАЕН;Панел;1966
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164622500275584&slink=7ycocu&f1=6;80;0;144990;град София, Дианабад;1;8;3-СТАЕН;Панел;1980
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165045219441837&slink=7ycocu&f1=6;80;0;165000;град София, Дианабад;10;19;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163456334031998&slink=7ycocu&f1=6;80;0;165000;град София, Дианабад;10;19;3-СТАЕН;ЕПК;1975
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164560250359460&slink=7ycocu&f1=6;80;0;165000;град София, Дианабад;10;18;3-СТАЕН;ЕПК;1975
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164450191259560&slink=7ycocu&f1=6;80;0;284960;град София, Докторски паметник;4;5;3-СТАЕН;Тухла;1954
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164563260379197&slink=7ycocu&f1=6;80;0;350000;град София, Докторски паметник;3;5;3-СТАЕН;Тухла;0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159420464820695&slink=7ycocu&f1=6;80;0;180000;град София, Драгалевци;4;4;3-СТАЕН;Тухла;2015
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165029826941802&slink=7ycocu&f1=6;80;0;200000;град София, Драгалевци;0;0;3-СТАЕН;Тухла;2019
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163887335671184&slink=7ycocu&f1=6;80;0;79900;град София, Дружба 1;4;6;3-СТАЕН;Панел;1968
